contig,Avg_fold,Length,Ref_GC,Covered_bases,Covered_percent,Read_GC,Plus_reads,Minus_reads,RNA_Covered_bases,RNA_Avg_fold,RNA_Covered_percent,RNA_Read_GC,Origin,Reconstruction_Error,Category
ptg000111l,0.19645244604420758,0.061208925752023045,0.6845943482224248,0.061231893019382824,0.9854748603351595,0.782027649769585,0.02914001421464108,0.029731689630166785,0.1062027555889133,0.00987550387031386,0.8589861974094375,0.5604255319148934,Oscheius dolichura,0.01034538585420451,Normal
ptg000112l,0.3871529483801028,0.20766018492944563,0.663172288058341,0.2076830484858978,1.0,0.6834101382488478,0.1677327647476901,0.13778100072516317,0.2731129040904948,0.023075206510815696,0.7677612122384933,0.6174468085106382,Oscheius dolichura,0.00630809750144466,Normal
ptg000113l,0.4144073426936182,0.1676690892451531,0.5150410209662717,0.16769310677450472,1.0,0.4995391705069121,0.12366737739872069,0.13850616388687456,0.17192944834611054,0.10694746905041365,0.5846980972533643,0.6902127659574468,Oscheius dolichura,0.003831527598253144,Normal
ptg000114l,0.22487547308092692,0.1860259956550237,0.5373746581586145,0.18604948348214656,1.0,0.5599078341013823,0.13930348258706468,0.1602610587382161,0.1279217820189782,0.02274730177573356,0.39089390809771607,0.6068085106382979,Oscheius dolichura,0.006410212858317801,Normal
ptg000115l,0.4194342251612694,0.10359923983527014,0.5004557885141296,0.10362510614792281,1.0,0.5064516129032257,0.10376687988628287,0.1116751269035533,0.07800353830483031,0.005510025396942819,0.403121042955883,0.48297872340425524,Oscheius dolichura,0.0040223864374638605,Normal
ptg000116l,0.2039105543782228,0.16315921823405982,0.4298085688240656,0.16317924364967476,0.9935754189943964,0.44377880184331797,0.0845771144278607,0.09064539521392313,0.2415563180185493,0.033118237821129506,0.8482924500124099,0.49978723404255315,Oscheius dolichura,0.012336011032242583,Normal
ptg000117l,0.552652483080273,0.20192184814019348,0.5916134913400184,0.2019448772806345,1.0,0.602764976958525,0.22956645344705046,0.23567802755620015,0.11790998766954376,0.0044543163673386645,0.3318343016040621,0.5017021276595746,Oscheius dolichura,0.007427772176697652,Normal
ptg000118l,0.4362648853859053,0.34488558366552746,0.4453053783044669,0.3449044874807285,1.0,0.44930875576036855,0.35465529495380244,0.3546047860768673,0.22743660537179006,0.0118639386778979,0.388892511432045,0.6257446808510638,Oscheius dolichura,0.007317586443027982,Normal
ptg000119l,0.3407776086055217,0.09060141232340804,0.4753874202370101,0.09062765369806998,1.0,0.4769585253456221,0.06254442075337598,0.06163886874546773,0.09354393395164316,0.006117332291709532,0.5461362422121164,0.6202127659574468,Oscheius dolichura,0.0024169604173481176,Normal
ptg000120l,0.7121033157457696,0.24745340693135015,0.3947128532360986,0.24747512222469562,1.0,0.4147465437788018,0.30206112295664533,0.3154459753444525,0.16195786200611162,0.01024517471198835,0.3790075260086913,0.46212765957446805,Oscheius dolichura,0.014945638358434437,Normal
ptg000121l,0.4782319154575461,0.15047469071931205,0.4908842297174112,0.1504992044058602,1.0,0.5336405529953916,0.15209665955934612,0.1711385061638869,0.1654760628317161,0.017313722965350456,0.6215120167936425,0.4912765957446808,Oscheius dolichura,0.0016509509650951303,Normal
ptg000122l,0.4364782538395556,0.11427205157907319,0.742479489516864,0.11429760991978105,1.0,0.7663594470046085,0.1357498223169865,0.12037708484408992,0.16324451830804698,0.02929799584967485,0.7858179538847918,0.588936170212766,Oscheius dolichura,0.010139520853598205,Normal
ptg000123l,0.3911345211757424,0.2028122797109395,0.6663628076572472,0.2028352831573133,1.0,0.682027649769585,0.14712153518123666,0.15736040609137059,0.275491877982094,0.04289237965828858,0.7919977787967639,0.5470212765957445,Oscheius dolichura,0.006576112371919081,Normal
ptg000124l,0.31518318171123066,0.295511977541337,0.505013673655424,0.2955323060687756,1.0,0.49677419354838714,0.15849324804548687,0.1559100797679478,0.42688843617648636,0.023369903301083385,0.8646212385732134,0.4817021276595744,Oscheius dolichura,0.012963030223697528,Normal
ptg000125l,0.3612492351034563,0.09968298987134086,0.5651777575205106,0.09970896919030778,1.0,0.5359447004608295,0.09310589907604833,0.08121827411167513,0.13776604299576475,0.028947509712118888,0.745537611112747,0.49255319148936166,Oscheius dolichura,0.0025993933729159106,Normal
ptg000126l,0.4976680198272146,0.2627391488958236,0.5460346399270739,0.2627439341099651,1.0,0.5479262672811058,0.2615493958777541,0.2668600435097897,0.2398876856269769,0.02599105382520931,0.5368949009082533,0.6061702127659574,Oscheius dolichura,0.0011076830726300683,Normal
ptg000127l,0.3834630443880769,0.1308563395842179,0.46353691886964454,0.13088141937292344,1.0,0.4797235023041473,0.09665955934612651,0.09862218999274837,0.2019246233849783,0.04621867717058883,0.8642373658548897,0.5017021276595746,Oscheius dolichura,0.008717829425616481,Normal
ptg000128l,0.31316499019092364,0.2994241051368832,0.6408386508659982,0.2994443207769616,1.0,0.6857142857142857,0.18976545842217485,0.20594633792603337,0.3941055058167587,0.03257495584396505,0.7869285555027364,0.5274468085106383,Oscheius dolichura,0.009101546387298343,Normal
ptg000129l,0.5201872004766924,0.4279265723743605,0.5501367365542391,0.4274113098035336,1.0,0.5668202764976955,0.44776119402985076,0.4641044234952864,0.2916890044496864,0.016241979242393036,0.4061594218140668,0.5121276595744682,Oscheius dolichura,0.006915678635086471,Normal
ptg000130l,0.45601810617292554,0.5139026873719489,0.6226071103008206,0.5139167140725351,1.0,0.6400921658986174,0.38877043354655294,0.4024655547498187,0.5210555942743794,0.08228250523908462,0.6164028286686662,0.6519148936170212,Oscheius dolichura,0.008784654084227095,Normal
ptg000131l,0.5300510870633336,0.30554169981737905,0.63126709206928,0.3055617389296992,1.0,0.661290322580645,0.30632551528073915,0.3292240754169688,0.3289082185171286,0.020308320548875484,0.6413471934171612,0.5542553191489361,Oscheius dolichura,0.002822659513373691,Normal
ptg000132l,0.25455326322580996,0.10331479641683738,0.4585232452142207,0.10334067093731708,1.0,0.4838709677419353,0.06112295664534471,0.06598984771573604,0.09911944459336298,0.0012380699841535103,0.5166642827995573,0.45893617021276606,Gossypium turneri,0.003561680151928707,Normal
ptg000133l,0.31645947741563435,0.08114057688423151,0.5916134913400184,0.08116709125835787,1.0,0.6216589861751152,0.05614783226723525,0.060188542422044966,0.12054361228756767,0.007229494827498256,0.7761149136128627,0.5129787234042553,Oscheius dolichura,0.003136265953842905,Normal
ptg000134l,0.5531418602675444,0.2100635256967833,0.4881494986326347,0.21008631990304472,1.0,0.48709677419354835,0.19331911869225302,0.205221174764322,0.16057738701549348,0.03386702953677425,0.4403198869205625,0.5302127659574467,Oscheius dolichura,0.004392352628103995,Normal
ptg000135l,0.3503870190547817,0.11238812922800406,0.6262534184138562,0.11241374193069675,1.0,0.5603686635944698,0.07889125799573561,0.0877447425670776,0.14379054307618078,0.027823373340228493,0.7009578938954772,0.5021276595744679,Oscheius dolichura,0.0017428306789106932,Normal
ptg000136l,0.4945477508811726,0.424888386876028,0.5328167730173201,0.42490498215065997,1.0,0.5262672811059907,0.3937455579246624,0.38796229151559103,0.35789819332010936,0.011182777313863844,0.5057791248964069,0.6346808510638298,Oscheius dolichura,0.0038271675725574787,Normal
ptg000137l,0.3487485842317972,0.09650876621636661,0.6130355515041022,0.09653483712992507,1.0,0.5995391705069122,0.10376687988628287,0.0971718636693256,0.09378518200825604,0.0066327385711983065,0.5183606847027247,0.5487234042553191,Oscheius dolichura,0.0007517050035385405,Normal
ptg000138l,0.27800421803985254,0.1277192172446914,0.49453053783044676,0.12774438755740233,1.0,0.49354838709677407,0.07391613361762615,0.07614213197969544,0.1516847155953466,0.14702945844145826,0.6602810579321775,0.5604255319148934,Oscheius dolichura,0.0040782775307357634,Normal
ptg000139l,0.4986017515005284,0.29821625120063977,0.6262534184138562,0.29823237944481545,0.9963687150837472,0.6433179723502302,0.2906894100923952,0.30021754894851344,0.37791508068407226,0.04065473345684842,0.7568876231021963,0.5427659574468084,Oscheius dolichura,0.004839271916697676,Normal
ptg000140l,0.2436949621946335,0.10788650295367694,0.5305378304466728,0.10791224555415399,1.0,0.5539170506912443,0.06041222459132906,0.05873821609862219,0.17257277649707822,0.14994511599616722,0.8745377751788951,0.5778723404255319,Oscheius dolichura,0.009929324450974426,Normal
ptg000141l,0.5561720838111285,0.22062091112586,0.49225159525979945,0.22064340069088903,1.0,0.508294930875576,0.2444918265813788,0.25308194343727336,0.15059239800568275,0.010053080983213088,0.3929405281247239,0.6231914893617021,Oscheius dolichura,0.006129854498342409,Normal
ptg000142l,0.43078386088846626,0.27147444749957744,0.46399270738377396,0.27149546964787746,1.0,0.4741935483870967,0.25870646766169153,0.24655547498187094,0.17156757626119123,0.006390415453895127,0.3674640001009638,0.5374468085106383,Oscheius dolichura,0.005797334487172488,Normal
ptg000143l,0.3765784861175437,0.3295751074907555,0.5601640838650868,0.32959445310116825,1.0,0.5737327188940093,0.23312011371712865,0.24655547498187094,0.31978770171018067,0.01638841679104054,0.5787244067326015,0.5206382978723405,Oscheius dolichura,0.0013181447359034285,Normal
ptg000144l,0.3862661969167671,0.39054493587655975,0.618049225159526,0.3905625221570907,1.0,0.6354838709677417,0.2508884150675195,0.2675852066715011,0.3422572776497078,0.012752886896628105,0.5251189479573763,0.5168085106382978,Oscheius dolichura,0.0030942488769637945,Normal
ptg000145l,0.42012914076719465,0.39865363448608493,0.5706472196900638,0.3986709867840683,1.0,0.5857142857142856,0.3283582089552239,0.3110949963741842,0.5729574331206776,0.05270750958733292,0.8727025480734848,0.5280851063829788,Oscheius dolichura,0.013501941953299387,Normal
ptg000146l,0.5539992490996438,0.07470968220662133,0.5578851412944394,0.07473225989958202,0.9877094972066516,0.5894009216589859,0.15493958777540867,0.17621464829586658,0.08766686323915723,0.021434354517612417,0.6019523871624549,0.5265957446808511,Oscheius dolichura,0.003912722663771256,Normal
ptg000147l,0.36070504767121053,0.47303352722205955,0.5268915223336372,0.4730487332327505,1.0,0.5456221198156679,0.3795309168443497,0.3923132704858593,0.32620758055004556,0.005714889952495295,0.41258639765427474,0.527659574468085,Oscheius dolichura,0.007456238211049325,Normal
ptg000149l,0.5730144890882589,0.10923039504656212,0.5209662716499546,0.10925609886803031,1.0,0.5129032258064516,0.16986496090973702,0.17476432197244382,0.12017503886774245,0.022745404178887017,0.5987888552810368,0.5751063829787233,Oscheius dolichura,0.004207487551369372,Normal
ptg000150l,0.22556843117810316,0.052378812675458304,0.5587967183226983,0.05240615699174726,1.0,0.564516129032258,0.033404406538734895,0.03335750543872371,0.0885112314373023,0.2545727235641675,0.8065512874985801,0.6346808510638298,Oscheius dolichura,0.010138222819448973,Normal
ptg000151l,0.16102936772075904,0.04928703638814571,0.44576116681859634,0.049314469919945925,1.0,0.4806451612903224,0.04193319118692253,0.049311094996374184,0.09261914973462713,0.16370800640475372,0.8839116314485357,0.5968085106382979,Oscheius dolichura,0.012860642156257608,Normal
ptg000152l,0.46922933272050255,0.57140560394758,0.5701914311759344,0.5714179713586109,1.0,0.5838709677419354,0.457000710732054,0.4807831762146483,0.5447448131667828,0.007403181866862078,0.5804229120479241,0.5268085106382978,Oscheius dolichura,0.013098142579470512,Normal
ptg000153l,0.19856655549321978,0.048491419290210606,0.6782133090246125,0.04851887578013571,1.0,0.665437788018433,0.023454157782515993,0.018129079042784626,0.03931673189299308,0.009036329616868405,0.37653917184456626,0.5314893617021277,Oscheius dolichura,0.00636590858105501,Normal
ptg000154l,0.26834782738061447,0.07058319145515482,0.5683682771194165,0.07060176597165542,0.974022346368713,0.6294930875576035,0.06112295664534471,0.06453952139231327,0.07713236476706159,0.010440171763938817,0.5539704007841519,0.4846808510638297,Oscheius dolichura,0.000939816178713429,Normal
ptg000155l,0.42011543820595104,0.4842917152762604,0.5938924339106657,0.4842983519246783,0.995530726256959,0.5940092165898616,0.35536602700781805,0.378535170413343,0.49883396772637106,0.06429385641293785,0.6252361080144209,0.6895744680851064,Oscheius dolichura,0.007564106126374146,Normal
ptg000156l,0.5371411837525207,0.09426619781596923,0.42160437556973585,0.09429233344051183,1.0,0.44516129032258034,0.11229566453447051,0.11312545322697608,0.059963544738111836,0.006221168791152211,0.3342868801770232,0.5268085106382978,Oscheius dolichura,0.010762098802493804,Normal
ptg000157l,0.5727756730208705,0.12729873566961689,0.46581586144029186,0.12732391811563734,1.0,0.4921658986175115,0.13503909026297087,0.14140681653372011,0.14320752693936634,0.004809337761357863,0.624514637645188,0.5074468085106383,Oscheius dolichura,0.004555253241500532,Normal
ptg000158l,0.4092258170347892,0.11796981601869905,0.525524156791249,0.11799526765765544,1.0,0.5654377880184331,0.09594882729211088,0.11022480058013052,0.08983809574867313,0.003359497866727318,0.4148170662448624,0.5361702127659573,Oscheius dolichura,0.0025901177631228564,Normal
ptg000159l,0.5048736095325977,0.2247350347721773,0.597538742023701,0.22475328337167028,0.9952513966480296,0.6156682027649769,0.18123667377398722,0.19289340101522845,0.29358548222805986,0.020907391873328216,0.7669871565653803,0.5570212765957447,Oscheius dolichura,0.0045427610599717335,Normal
ptg000160l,0.6976353685812797,0.1061262516541003,0.6267092069279856,0.10615204504794178,1.0,0.6599078341013824,0.1535181236673774,0.15373459028281364,0.05983621937489948,0.004498947845169289,0.2998876777909124,0.5468085106382978,Oscheius sp.,0.015649420230032244,Normal
ptg000161l,0.1550159008435688,0.083931420279579,0.6950774840474023,0.08395785412183722,1.0,0.6792626728110598,0.029850746268656712,0.031182015953589555,0.09791990564520452,0.11635822109146028,0.6108498205789431,0.5608510638297872,Oscheius dolichura,0.0051752406306586314,Normal
ptg000162l,0.4888729330175741,0.20272570997489475,0.7324521422060164,0.20274871591930285,1.0,0.7552995391705069,0.22032693674484718,0.24075416968817986,0.2886532997373077,0.022675952134303647,0.8308825076038348,0.5825531914893616,Oscheius dolichura,0.01210177388613476,Normal
ptg000163l,0.4145345807623087,0.44992353006649377,0.5683682771194165,0.4499394029333927,1.0,0.5866359447004605,0.3049040511727079,0.31907179115300943,0.46195652173913043,0.013542799535937379,0.621563550391445,0.5685106382978724,Oscheius dolichura,0.004682316877625095,Normal
ptg000164l,0.5749719978373442,0.3356308666455051,0.6659070191431178,0.3356253040158954,0.9804469273742598,0.651152073732719,0.3297796730632552,0.359680928208847,0.44454645365356776,0.0677434977202632,0.7966968015514767,0.5544680851063828,Oscheius dolichura,0.008304436428517201,Normal
ptg000165l,0.5028280128898035,0.26168382258975426,0.6030082041932545,0.2617051272538399,1.0,0.616589861751152,0.24378109452736318,0.22552574329224076,0.3032354044925749,0.009954747514625377,0.6854957111426154,0.5168085106382978,Oscheius dolichura,0.002374055109062368,Normal
ptg000166l,0.1186383412540662,0.05554479159366638,0.4649042844120328,0.05557204455327183,1.0,0.5405529953917048,0.027718550106609806,0.023930384336475707,0.08732509515895566,0.04031126842762465,0.7606180245594402,0.5391489361702126,Oscheius dolichura,0.005960846388508768,Normal
ptg000167l,0.5355301540520234,0.2721670053879354,0.6950774840474023,0.27217151855424465,0.9840782122904557,0.7327188940092162,0.279317697228145,0.2871646120377085,0.31082131560606874,0.023741452763635946,0.6769611163228989,0.5402127659574467,Oscheius dolichura,0.005897257436166432,Normal
ptg000168l,0.23162300573902417,0.02595443133989339,0.4056517775752053,0.02598253815141847,1.0,0.4433179723502303,0.017768301350390904,0.023205221174764323,0.06031871548812524,0.030394047788236452,0.8877535137500051,0.4497872340425531,Oscheius dolichura,0.01183448081574799,Normal
ptg000170l,0.24742205885289204,0.06759035200903624,0.6207839562443027,0.06761725738500986,1.0,0.5870967741935484,0.03980099502487562,0.043509789702683106,0.11137618613627834,0.014091546592019864,0.832652528932434,0.45978723404255323,Oscheius dolichura,0.005621808713465488,Normal
